VIN,Year,Make,Model
807347966,2012,NISSAN,JUKE
508469329,2012,NISSAN,LEAF
290523676,2012,NISSAN,MARCH
803641113,2012,NISSAN,MAXIMA
794053768,2012,NISSAN,MURANO
157280806,2012,NISSAN,NV1500
460996476,2012,NISSAN,NV2500
682269520,2012,NISSAN,NV3500
393367826,2012,NISSAN,PATHFINDER
347084547,2012,NISSAN,QUEST
512504201,2012,NISSAN,ROGUE
880122707,2012,NISSAN,SENTRA
796427587,2012,NISSAN,TIIDA
990203271,2012,NISSAN,TITAN
416200170,2012,NISSAN,TSURU
208757105,2012,NISSAN,URVAN
738884020,2012,NISSAN,VERSA
929613252,2012,NISSAN,X-TRAIL
627242386,2012,NISSAN,XTERRA
416823716,2012,SCION,IQ
271232879,2012,SCION,TC
408977629,2012,SCION,XB
453110779,2012,SCION,XD
664185596,2012,SUBARU,FORESTER
705079473,2012,SUBARU,IMPREZA
331576493,2012,SUBARU,LEGACY
983624670,2012,SUBARU,OUTBACK
927896425,2012,SUBARU,TRIBECA
885284739,2012,SUBARU,WRX
190968003,2012,TOYOTA,4RUNNER
642529870,2012,TOYOTA,AVALON
154317310,2012,TOYOTA,AVANZA
745565391,2012,TOYOTA,CAMRY
493974330,2012,TOYOTA,COROLLA
496258194,2012,TOYOTA,FJ CRUISER
501824903,2012,TOYOTA,HIACE
427021121,2012,TOYOTA,HIGHLANDER
106677538,2012,TOYOTA,HILUX
978857109,2012,TOYOTA,MATRIX
642640483,2012,TOYOTA,PRIUS
675171424,2012,TOYOTA,PRIUS C
840472223,2012,TOYOTA,PRIUS V
370573855,2012,TOYOTA,RAV4
519918038,2012,TOYOTA,SEQUOIA
379451523,2012,TOYOTA,SIENNA
787221184,2012,TOYOTA,TACOMA
715930744,2012,TOYOTA,TUNDRA
271963213,2012,TOYOTA,VENZA
489411778,2012,TOYOTA,YARIS
903770276,2012,VOLKSWAGEN,AMAROK
616756329,2012,VOLKSWAGEN,BEETLE
419833858,2012,VOLKSWAGEN,CC
777827959,2012,VOLKSWAGEN,CRAFTER
484113382,2012,VOLKSWAGEN,CROSSFOX
756184449,2012,VOLKSWAGEN,EOS
983979860,2012,VOLKSWAGEN,GOL
212648874,2012,VOLKSWAGEN,GOL SEDAN
268530297,2012,VOLKSWAGEN,GOLF
442178459,2012,VOLKSWAGEN,GOLF SPORTWAGEN
792281855,2012,VOLKSWAGEN,GTI
334792034,2012,VOLKSWAGEN,JETTA
587584266,2012,VOLKSWAGEN,PASSAT
695363457,2012,VOLKSWAGEN,PASSAT CC
623507235,2012,VOLKSWAGEN,ROUTAN
891125598,2012,VOLKSWAGEN,SAVEIRO
951612987,2012,VOLKSWAGEN,THE BEETLE
365019314,2012,VOLKSWAGEN,TIGUAN
460263015,2012,VOLKSWAGEN,TOUAREG
391534794,2012,VOLKSWAGEN,TRANSPORTER
864147291,2012,VOLVO,C30
535843368,2012,VOLVO,C70
762420066,2012,VOLVO,S40
244931530,2012,VOLVO,S60
995913403,2012,VOLVO,S80
486465988,2012,VOLVO,XC60
958363785,2012,VOLVO,XC70
930521298,2012,VOLVO,XC90
153768220,2013,ACURA,ILX
281120183,2013,ACURA,MDX
688042700,2013,ACURA,RDX
265877117,2013,ACURA,TL
229359351,2013,ACURA,TSX
592323179,2013,ACURA,ZDX
311741120,2013,AUDI,A1
625898901,2013,AUDI,A3
246030355,2013,AUDI,A3 QUATTRO
301590982,2013,AUDI,A4
775755761,2013,AUDI,A4 ALLROAD
736176308,2013,AUDI,A4 QUATTRO
971737363,2013,AUDI,A5
612383476,2013,AUDI,A5 QUATTRO
738268747,2013,AUDI,A6
443226318,2013,AUDI,A6 QUATTRO
265554346,2013,AUDI,A7 QUATTRO
737726698,2013,AUDI,A8 QUATTRO
373468176,2013,AUDI,ALLROAD
884325379,2013,AUDI,ALLROAD QUATTRO
890998279,2013,AUDI,Q3
695677355,2013,AUDI,Q5
286751479,2013,AUDI,Q7
690395940,2013,AUDI,R8
208478315,2013,AUDI,RS5
515975831,2013,AUDI,S4
583337053,2013,AUDI,S5
768492791,2013,AUDI,S6
909161232,2013,AUDI,S7
535903423,2013,AUDI,S8
882664235,2013,AUDI,TT
577682972,2013,AUDI,TT QUATTRO
828119492,2013,BMW,118I
271477443,2013,BMW,125I
968319298,2013,BMW,128I
199068803,2013,BMW,135I
358899205,2013,BMW,135IS
659526392,2013,BMW,320I
746974306,2013,BMW,320I XDRIVE
746515962,2013,BMW,328I
812095162,2013,BMW,328I XDRIVE
721897522,2013,BMW,335I
121468419,2013,BMW,335I XDRIVE
491089039,2013,BMW,335IS
984194197,2013,BMW,528I
730377462,2013,BMW,528I XDRIVE
446929768,2013,BMW,530I
135594727,2013,BMW,535I
673608872,2013,BMW,535I GT
947726622,2013,BMW,535I GT XDRIVE
842862765,2013,BMW,535I XDRIVE
256361118,2013,BMW,550I
738681843,2013,BMW,550I GT
155729325,2013,BMW,550I GT XDRIVE
783502016,2013,BMW,550I XDRIVE
616103045,2013,BMW,640I
584742299,2013,BMW,640I GRAN COUPE
940546986,2013,BMW,650I
519169722,2013,BMW,650I GRAN COUPE
997736187,2013,BMW,650I GRAN COUPE XDRIVE
239185008,2013,BMW,650I XDRIVE
943662619,2013,BMW,650I XDRIVE GRAN COUPE
598817875,2013,BMW,740I
433616674,2013,BMW,740LI
567592275,2013,BMW,740LI XDRIVE
415034657,2013,BMW,750I
353005332,2013,BMW,750I XDRIVE
157170929,2013,BMW,750LI
766965149,2013,BMW,750LI XDRIVE
697728009,2013,BMW,760LI
871170341,2013,BMW,ACTIVEHYBRID 3
781557150,2013,BMW,ACTIVEHYBRID 5
663689786,2013,BMW,ACTIVEHYBRID 7
555497492,2013,BMW,ALPINA B7
809519101,2013,BMW,ALPINA B7 XDRIVE
121845112,2013,BMW,ALPINA B7L
400773644,2013,BMW,ALPINA B7L XDRIVE
234700367,2013,BMW,C600 SPORT
305015521,2013,BMW,C650GT
899191276,2013,BMW,F700GS
660270850,2013,BMW,F800GS
309491509,2013,BMW,F800GT
865496824,2013,BMW,F800R
622409201,2013,BMW,G650GS
275653111,2013,BMW,G650GS SERTAO
145313752,2013,BMW,HP4
342507327,2013,BMW,K1300S
478245029,2013,BMW,K1300S 30 JAHRE K-MODELLE
987005113,2013,BMW,K1600GT
131448759,2013,BMW,K1600GTL
261862810,2013,BMW,M3
776177017,2013,BMW,M5
692288823,2013,BMW,M6
640359023,2013,BMW,R1200GS
498520549,2013,BMW,R1200GS ADVENTURE
432405259,2013,BMW,R1200R
431640943,2013,BMW,R1200RT
695960189,2013,BMW,S1000RR
711501538,2013,BMW,X1
540169689,2013,BMW,X3
586119421,2013,BMW,X5
882355322,2013,BMW,X6
724572792,2013,BMW,Z4
264185584,2013,BUICK,ENCLAVE
353132333,2013,BUICK,ENCORE
906025066,2013,BUICK,LACROSSE
108798968,2013,BUICK,REGAL
711283771,2013,BUICK,VERANO
931379415,2013,CADILLAC,ATS
897373784,2013,CADILLAC,CTS
404528915,2013,CADILLAC,ESCALADE
898372280,2013,CADILLAC,ESCALADE ESV
670461218,2013,CADILLAC,ESCALADE EXT
891761739,2013,CADILLAC,SRX
659618019,2013,CADILLAC,XTS
827763172,2013,CHEVROLET,AVALANCHE
441965608,2013,CHEVROLET,AVEO
649285652,2013,CHEVROLET,CAMARO
736948535,2013,CHEVROLET,CAPRICE
274537043,2013,CHEVROLET,CAPTIVA SPORT
674487416,2013,CHEVROLET,CHEYENNE
889496679,2013,CHEVROLET,CORVETTE
327033223,2013,CHEVROLET,CRUZE
182676459,2013,CHEVROLET,EQUINOX
766749598,2013,CHEVROLET,EXPRESS 1500
955544891,2013,CHEVROLET,EXPRESS 2500
676760816,2013,CHEVROLET,EXPRESS 3500
672508304,2013,CHEVROLET,EXPRESS 4500
249056397,2013,CHEVROLET,EXPRESS CARGO
679303976,2013,CHEVROLET,EXPRESS PASAJEROS
809152640,2013,CHEVROLET,IMPALA
965769349,2013,CHEVROLET,MALIBU
243248382,2013,CHEVROLET,ORLANDO
979740863,2013,CHEVROLET,SILVERADO 1500
977772587,2013,CHEVROLET,SILVERADO 2500
372218557,2013,CHEVROLET,SILVERADO 2500 HD
934780033,2013,CHEVROLET,SILVERADO 3500
680305440,2013,CHEVROLET,SILVERADO 3500 HD
180362511,2013,CHEVROLET,SONIC
640528778,2013,CHEVROLET,SPARK
296187061,2013,CHEVROLET,SUBURBAN 1500
731249087,2013,CHEVROLET,SUBURBAN 2500
633833088,2013,CHEVROLET,TAHOE
768422903,2013,CHEVROLET,TORNADO
302263075,2013,CHEVROLET,TRAVERSE
400776202,2013,CHEVROLET,TRAX
613809793,2013,CHEVROLET,VOLT
262314197,2013,CHRYSLER,200
407704158,2013,CHRYSLER,300
142694515,2013,CHRYSLER,TOWN & COUNTRY
475710428,2013,DODGE,ATTITUDE
615923764,2013,DODGE,AVENGER
113256549,2013,DODGE,CHALLENGER
808001221,2013,DODGE,CHARGER
892972445,2013,DODGE,DART
134374878,2013,DODGE,DURANGO
144626786,2013,DODGE,GRAND CARAVAN
235754039,2013,DODGE,I10
694636025,2013,DODGE,JOURNEY
589188764,2013,FIAT,500
582436540,2013,FORD,C-MAX
375977800,2013,FORD,E-150
281537979,2013,FORD,E-250
650645253,2013,FORD,E-350 SUPER DUTY
651102788,2013,FORD,E-450 SUPER DUTY
728985359,2013,FORD,ECONOLINE VAN
718040061,2013,FORD,ECONOLINE WAGON
976436927,2013,FORD,ECOSPORT
146749099,2013,FORD,EDGE
376006932,2013,FORD,ESCAPE
739312093,2013,FORD,EXPEDITION
975972896,2013,FORD,EXPLORER
808939601,2013,FORD,F-150
691311115,2013,FORD,F-250
254909040,2013,FORD,F-250 SUPER DUTY
788773868,2013,FORD,F-350
240415977,2013,FORD,F-350 SUPER DUTY
429716423,2013,FORD,F-450
112047046,2013,FORD,F-450 SUPER DUTY
496465549,2013,FORD,F-550
215420828,2013,FORD,F-550 SUPER DUTY
778626240,2013,FORD,F53
197793724,2013,FORD,F650
826919038,2013,FORD,F750
163075294,2013,FORD,FIESTA
486960139,2013,FORD,FIESTA IKON
377744834,2013,FORD,FLEX
308675713,2013,FORD,FOCUS
643462490,2013,FORD,FUSION
330441155,2013,FORD,LOBO
628418571,2013,FORD,MUSTANG
149245681,2013,FORD,POLICE INTERCEPTOR SEDAN
162932362,2013,FORD,POLICE INTERCEPTOR UTILITY
646372222,2013,FORD,TAURUS
111057507,2013,FORD,TRANSIT
831537107,2013,FORD,TRANSIT CONNECT
767335025,2013,GMC,ACADIA
132269076,2013,GMC,SAVANA 1500
947944123,2013,GMC,SAVANA 2500
144385142,2013,GMC,SAVANA 3500
156723644,2013,GMC,SAVANA 4500
807331665,2013,GMC,SIERRA
608933247,2013,GMC,SIERRA 1500
233030356,2013,GMC,SIERRA 2500 HD
279957893,2013,GMC,SIERRA 3500 HD
187499221,2013,GMC,TERRAIN
707998346,2013,GMC,YUKON
969247688,2013,GMC,YUKON XL 1500
273156003,2013,GMC,YUKON XL 2500
434691446,2013,HONDA,ACCORD
547233851,2013,HONDA,CB1000R
540475052,2013,HONDA,CB1100
973696883,2013,HONDA,CB1100 ABS
920573276,2013,HONDA,CB500F
203909273,2013,HONDA,CB500F ABS
326727178,2013,HONDA,CB500X
455479122,2013,HONDA,CB500X ABS
125460947,2013,HONDA,CBR1000RR
138158413,2013,HONDA,CBR1000RR ABS
463799296,2013,HONDA,CBR250R
102857590,2013,HONDA,CBR250R ABS
368199464,2013,HONDA,CBR500R
231805819,2013,HONDA,CBR500R ABS
413490351,2013,HONDA,CBR600RR
878731184,2013,HONDA,CBR600RR ABS
374813792,2013,HONDA,CITY
981930266,2013,HONDA,CIVIC
819785678,2013,HONDA,CMX250C REBEL
977109370,2013,HONDA,CR-V
520384076,2013,HONDA,CR-Z
872868533,2013,HONDA,CRF100F
542047492,2013,HONDA,CRF110F
299603524,2013,HONDA,CRF150F
571682834,2013,HONDA,CRF150R
560933720,2013,HONDA,CRF150R EXPERT
539344018,2013,HONDA,CRF230F
215340320,2013,HONDA,CRF250L
361526317,2013,HONDA,CRF250R
369516512,2013,HONDA,CRF250X
131626959,2013,HONDA,CRF450R
192415565,2013,HONDA,CRF450X
189280508,2013,HONDA,CRF50F
690834804,2013,HONDA,CRF80F
359605212,2013,HONDA,CROSSTOUR
291945724,2013,HONDA,FIT
489411177,2013,HONDA,FSC600A SILVER WING ABS
482059385,2013,HONDA,GL1800 GOLD WING AIRBAG
308133337,2013,HONDA,GL1800HP GOLD WING AUDIO/COMFORT
256784936,2013,HONDA,INSIGHT
628163355,2013,HONDA,MUV700 BIG RED
112705262,2013,HONDA,NC700X
226132082,2013,HONDA,NC700X DCT ABS
531978169,2013,HONDA,NCH50 METROPOLITAN
672513560,2013,HONDA,NPS50 RUCKUS
604462551,2013,HONDA,ODYSSEY
594578803,2013,HONDA,PCX150
409209016,2013,HONDA,PILOT
648512252,2013,HONDA,RIDGELINE
265666965,2013,HONDA,TRX250TE FOURTRAX RECON ES
618204153,2013,HONDA,TRX250TM FOURTRAX RECON
759081427,2013,HONDA,TRX250X
927706995,2013,HONDA,TRX400X
444940220,2013,HONDA,TRX420FA RANCHER AT
375328224,2013,HONDA,TRX420FE FOURTRAX RANCHER 4X4 ES
244362997,2013,HONDA,TRX420FM FOURTRAX RANCHER 4X4
208751978,2013,HONDA,TRX420FPA RANCHER AT 4X4 W/ POWER S
161943914,2013,HONDA,TRX420FPE RANCHER ES 4X4 W/ POWER S
244492269,2013,HONDA,TRX420FPM RANCHER 4X4 W/ POWER STEE
983311759,2013,HONDA,TRX420TE FOURTRAX RANCHER ES
912140624,2013,HONDA,TRX420TM FOURTRAX RANCHER
586798388,2013,HONDA,TRX450ER ELECTRIC START
808722700,2013,HONDA,TRX500FA FOURTRAX FOREMAN RUBICON
815088315,2013,HONDA,TRX500FE FOURTRAX FOREMAN 4X4 ES
539095786,2013,HONDA,TRX500FM FOURTRAX FOREMAN 4X4
320456915,2013,HONDA,TRX500FPA FOURTRAX FOREMAN RUBICON
227864997,2013,HONDA,TRX500FPE FOURTRAX FOREMAN 4X4 ES W
140471878,2013,HONDA,TRX500FPM FOURTRAX FOREMAN 4X4 W/ P
181401185,2013,HONDA,TRX680FA FOURTRAX RINCON
407027781,2013,HONDA,TRX90X
872959682,2013,HONDA,VFR1200F
915878139,2013,HONDA,VFR1200F DCT
611735490,2013,HONDA,VT1300CR STATELINE
662833049,2013,HONDA,VT1300CRA STATELINE ABS
363677396,2013,HONDA,VT1300CS SABRE
768602737,2013,HONDA,VT1300CSA SABRE ABS
800624125,2013,HONDA,VT1300CT INTERSTATE
126688193,2013,HONDA,VT1300CTA INTERSTATE ABS
561825372,2013,HONDA,VT13CX FURY
295594685,2013,HONDA,VT13CXA FURY ABS
514882846,2013,HONDA,VT750C SHADOW AERO
726219095,2013,HONDA,VT750C2 SHADOW SPIRIT
441555732,2013,HONDA,VT750C2B SHADOW PHANTOM
863128213,2013,HONDA,VT750CA SHADOW AERO ABS
603484603,2013,HONDA,XR650L
373133143,2013,JEEP,COMPASS
588474396,2013,JEEP,GRAND CHEROKEE
391575186,2013,JEEP,LIBERTY
848935007,2013,JEEP,PATRIOT
320144839,2013,JEEP,WRANGLER
200632780,2013,KIA,FORTE
809601109,2013,KIA,FORTE KOUP
826692713,2013,KIA,FORTE5
930941570,2013,KIA,OPTIMA
808623966,2013,KIA,RIO
710058795,2013,KIA,SORENTO
931070860,2013,KIA,SOUL
206912863,2013,KIA,SPORTAGE
383563961,2013,LEXUS,CT200H
264195407,2013,LEXUS,ES300H
643883701,2013,LEXUS,ES350
590666258,2013,LEXUS,GS350
979843137,2013,LEXUS,GS450H
585246484,2013,LEXUS,GX460
859388047,2013,LEXUS,IS F
835051150,2013,LEXUS,IS250
880183752,2013,LEXUS,IS350
976315510,2013,LEXUS,LS460
134941405,2013,LEXUS,LS600H
157813360,2013,LEXUS,LX570
916246438,2013,LEXUS,RX350
528949297,2013,LEXUS,RX450H
593901566,2013,LINCOLN,MARK LT
639967966,2013,LINCOLN,MKS
809111259,2013,LINCOLN,MKT
258724577,2013,LINCOLN,MKX
902854285,2013,LINCOLN,MKZ
599345733,2013,LINCOLN,NAVIGATOR
168304390,2013,MAZDA,2
285307591,2013,MAZDA,3
111656897,2013,MAZDA,3 SPORT
419050824,2013,MAZDA,5
399199114,2013,MAZDA,6
718298140,2013,MAZDA,CX-5
136639453,2013,MAZDA,CX-9
447204512,2013,MAZDA,MX-5
313861434,2013,MAZDA,MX-5 MIATA
705373541,2013,MERCEDES-BENZ,B250
616903799,2013,MERCEDES-BENZ,C180
676550989,2013,MERCEDES-BENZ,C200
149286090,2013,MERCEDES-BENZ,C250
498196699,2013,MERCEDES-BENZ,C300
282227941,2013,MERCEDES-BENZ,C350
683093915,2013,MERCEDES-BENZ,C63 AMG
883989826,2013,MERCEDES-BENZ,CL500
128905883,2013,MERCEDES-BENZ,CL550
363506328,2013,MERCEDES-BENZ,CL600
554555728,2013,MERCEDES-BENZ,CL63 AMG
532204701,2013,MERCEDES-BENZ,CL65 AMG
699286626,2013,MERCEDES-BENZ,CLA180
675344137,2013,MERCEDES-BENZ,CLA250
279673369,2013,MERCEDES-BENZ,CLS350
152517015,2013,MERCEDES-BENZ,CLS500
739957867,2013,MERCEDES-BENZ,CLS550
449642819,2013,MERCEDES-BENZ,CLS63 AMG
147550975,2013,MERCEDES-BENZ,E200
956179844,2013,MERCEDES-BENZ,E250
934383967,2013,MERCEDES-BENZ,E300
760284491,2013,MERCEDES-BENZ,E350
892184226,2013,MERCEDES-BENZ,E400
303582004,2013,MERCEDES-BENZ,E500
232252280,2013,MERCEDES-BENZ,E550
626335208,2013,MERCEDES-BENZ,E63 AMG
274330674,2013,MERCEDES-BENZ,G500
680053707,2013,MERCEDES-BENZ,G550
623031023,2013,MERCEDES-BENZ,G63 AMG
795330247,2013,MERCEDES-BENZ,GL350
222693278,2013,MERCEDES-BENZ,GL450
537834657,2013,MERCEDES-BENZ,GL550
793776107,2013,MERCEDES-BENZ,GL63 AMG
697954121,2013,MERCEDES-BENZ,GLK250
846861077,2013,MERCEDES-BENZ,GLK350
936472703,2013,MERCEDES-BENZ,ML350
202875014,2013,MERCEDES-BENZ,ML500
472667643,2013,MERCEDES-BENZ,ML550
686879815,2013,MERCEDES-BENZ,ML63 AMG
876774879,2013,MERCEDES-BENZ,R350
159443406,2013,MERCEDES-BENZ,S350
659522963,2013,MERCEDES-BENZ,S400
461704007,2013,MERCEDES-BENZ,S550
477697624,2013,MERCEDES-BENZ,S600
590682947,2013,MERCEDES-BENZ,S63 AMG
958559196,2013,MERCEDES-BENZ,S65 AMG
943440224,2013,MERCEDES-BENZ,SL500
233242447,2013,MERCEDES-BENZ,SL550
483748053,2013,MERCEDES-BENZ,SL63 AMG
768634816,2013,MERCEDES-BENZ,SL65 AMG
270548784,2013,MERCEDES-BENZ,SLK200
590047161,2013,MERCEDES-BENZ,SLK250
383060621,2013,MERCEDES-BENZ,SLK350
992260685,2013,MERCEDES-BENZ,SLK55 AMG
945016341,2013,MERCEDES-BENZ,SLS AMG
221928233,2013,MERCEDES-BENZ,SPRINTER 2500
972932153,2013,MERCEDES-BENZ,SPRINTER 3500
651232525,2013,MINI,COOPER
790150676,2013,MINI,COOPER COUNTRYMAN
150743368,2013,MINI,COOPER PACEMAN
126515449,2013,MITSUBISHI,L200
215504649,2013,MITSUBISHI,LANCER
694746173,2013,MITSUBISHI,MONTERO
575901049,2013,MITSUBISHI,OUTLANDER
606308205,2013,MITSUBISHI,OUTLANDER SPORT
755331662,2013,MITSUBISHI,RVR
450058191,2013,NISSAN,370Z
574783449,2013,NISSAN,ALTIMA
567040221,2013,NISSAN,ARMADA
308830014,2013,NISSAN,CUBE
661788772,2013,NISSAN,FRONTIER
584382842,2013,NISSAN,GT-R
185137386,2013,NISSAN,JUKE
304395804,2013,NISSAN,LEAF
276478579,2013,NISSAN,MARCH
722610146,2013,NISSAN,MAXIMA
760011563,2013,NISSAN,MURANO
945878958,2013,NISSAN,NV1500
114793112,2013,NISSAN,NV200
854090071,2013,NISSAN,NV2500
940632682,2013,NISSAN,NV3500
805419835,2013,NISSAN,PATHFINDER
433340802,2013,NISSAN,QUEST
973978450,2013,NISSAN,ROGUE
952715012,2013,NISSAN,SENTRA
132502515,2013,NISSAN,TITAN
783803241,2013,NISSAN,VERSA
293924827,2013,NISSAN,X-TRAIL
838420830,2013,NISSAN,XTERRA
950972059,2013,SCION,FR-S
261526806,2013,SCION,IQ
192751354,2013,SCION,TC
131123724,2013,SCION,XB
788635776,2013,SCION,XD
407498975,2013,SUBARU,BRZ
105173507,2013,SUBARU,FORESTER
993739845,2013,SUBARU,IMPREZA
425179640,2013,SUBARU,LEGACY
660129619,2013,SUBARU,OUTBACK
505438269,2013,SUBARU,TRIBECA
626754640,2013,SUBARU,WRX
587118943,2013,SUBARU,WRX STI
802236208,2013,SUBARU,XV
138908457,2013,SUBARU,XV CROSSTREK
167273008,2013,TOYOTA,4RUNNER
499200151,2013,TOYOTA,AVALON
579339488,2013,TOYOTA,AVANZA
742342829,2013,TOYOTA,CAMRY
304214364,2013,TOYOTA,COROLLA
509854776,2013,TOYOTA,FJ CRUISER
395204674,2013,TOYOTA,HIGHLANDER
744109091,2013,TOYOTA,LAND CRUISER
158940271,2013,TOYOTA,MATRIX
105767807,2013,TOYOTA,PRIUS
844767036,2013,TOYOTA,PRIUS C
870744801,2013,TOYOTA,PRIUS V
927239386,2013,TOYOTA,RAV4
368972272,2013,TOYOTA,SEQUOIA
648700614,2013,TOYOTA,SIENNA
283376002,2013,TOYOTA,TACOMA
170442062,2013,TOYOTA,TUNDRA
909522416,2013,TOYOTA,VENZA
586713593,2013,TOYOTA,YARIS
578140005,2013,VOLKSWAGEN,AMAROK
505685037,2013,VOLKSWAGEN,BEETLE
748374266,2013,VOLKSWAGEN,CC
349941097,2013,VOLKSWAGEN,CRAFTER
147526947,2013,VOLKSWAGEN,EOS
424044281,2013,VOLKSWAGEN,GOL
443110559,2013,VOLKSWAGEN,GOL SEDAN
245079215,2013,VOLKSWAGEN,GOLF
819846496,2013,VOLKSWAGEN,GOLF SPORTWAGEN
711674181,2013,VOLKSWAGEN,GTI
370594542,2013,VOLKSWAGEN,JETTA
207110942,2013,VOLKSWAGEN,MULTIVAN
234049390,2013,VOLKSWAGEN,PASSAT
542395395,2013,VOLKSWAGEN,POLO
459124115,2013,VOLKSWAGEN,ROUTAN
139287537,2013,VOLKSWAGEN,THE BEETLE
380952918,2013,VOLKSWAGEN,TIGUAN
978484557,2013,VOLKSWAGEN,TOUAREG
830530751,2013,VOLKSWAGEN,TRANSPORTER
659257660,2013,VOLVO,C30
740546349,2013,VOLVO,C70
839388871,2013,VOLVO,S60
785065176,2013,VOLVO,S80
544227604,2013,VOLVO,V40 CROSS COUNTRY
915215738,2013,VOLVO,V60
479944510,2013,VOLVO,XC60
333617490,2013,VOLVO,XC70
973307410,2013,VOLVO,XC90
113288722,2014,ACURA,ILX
947481195,2014,ACURA,MDX
409258070,2014,ACURA,RDX
954725900,2014,ACURA,RLX
780676556,2014,ACURA,TL
221983231,2014,ACURA,TSX
245631654,2014,AUDI,A1
142952900,2014,AUDI,A3
118257579,2014,AUDI,A4
448775100,2014,AUDI,A4 ALLROAD
256597680,2014,AUDI,A4 QUATTRO
468474079,2014,AUDI,A5
264007780,2014,AUDI,A5 QUATTRO
219585597,2014,AUDI,A6
941968983,2014,AUDI,A6 QUATTRO
871630483,2014,AUDI,A7 QUATTRO
108615747,2014,AUDI,A8 QUATTRO
170600848,2014,AUDI,ALLROAD
519510627,2014,AUDI,Q3
964749494,2014,AUDI,Q5
165843384,2014,AUDI,Q7
140840790,2014,AUDI,R8
883679428,2014,AUDI,RS5
284840264,2014,AUDI,RS7
417740506,2014,AUDI,S3
868991732,2014,AUDI,S4
435366863,2014,AUDI,S5
555547870,2014,AUDI,S6
662313047,2014,AUDI,S7
297436068,2014,AUDI,S8
155564769,2014,AUDI,SQ5
839116555,2014,AUDI,TT
568133800,2014,AUDI,TT QUATTRO
800438286,2014,BMW,118I
153851461,2014,BMW,220I
485033304,2014,BMW,228I
153770186,2014,BMW,235I
419329136,2014,BMW,320I
264828034,2014,BMW,320I XDRIVE
292937132,2014,BMW,328D
656204618,2014,BMW,328D XDRIVE
270422053,2014,BMW,328I
525242169,2014,BMW,328I GT XDRIVE
553249376,2014,BMW,328I XDRIVE
108351540,2014,BMW,335I
940076905,2014,BMW,335I GT XDRIVE
544443644,2014,BMW,335I XDRIVE
898599675,2014,BMW,428I
382349160,2014,BMW,428I XDRIVE
293046326,2014,BMW,435I
229200521,2014,BMW,435I XDRIVE
321689335,2014,BMW,520I
461141371,2014,BMW,528I
997172702,2014,BMW,528I XDRIVE
318512729,2014,BMW,535D
504632923,2014,BMW,535D XDRIVE
776623468,2014,BMW,535I
524323679,2014,BMW,535I GT
947807899,2014,BMW,535I GT XDRIVE
449793706,2014,BMW,535I XDRIVE
561409165,2014,BMW,550I
826328256,2014,BMW,550I GT
737448459,2014,BMW,550I GT XDRIVE
134527176,2014,BMW,550I XDRIVE
844742311,2014,BMW,640I
369943448,2014,BMW,640I GRAN COUPE
178552570,2014,BMW,640I XDRIVE
957317711,2014,BMW,640I XDRIVE GRAN COUPE
875791639,2014,BMW,650I
419896398,2014,BMW,650I GRAN COUPE
773174674,2014,BMW,650I XDRIVE
793872066,2014,BMW,650I XDRIVE GRAN COUPE
822061616,2014,BMW,740I
928925181,2014,BMW,740LI
595162362,2014,BMW,740LI XDRIVE
483507068,2014,BMW,750I
873358731,2014,BMW,750I XDRIVE
852039486,2014,BMW,750LI
375242438,2014,BMW,750LI XDRIVE
736787928,2014,BMW,760LI
171486710,2014,BMW,ACTIVEHYBRID 3
940078718,2014,BMW,ACTIVEHYBRID 5
463693070,2014,BMW,ACTIVEHYBRID 7
427405888,2014,BMW,ALPINA B7
801512862,2014,BMW,ALPINA B7 XDRIVE
770220109,2014,BMW,ALPINA B7L
686333297,2014,BMW,ALPINA B7L XDRIVE
859469193,2014,BMW,C600 SPORT
925709877,2014,BMW,C650GT
123375068,2014,BMW,F700GS
804374732,2014,BMW,F800GS
130915382,2014,BMW,F800GS ADVENTURE
968895638,2014,BMW,F800GT
588313022,2014,BMW,G650GS
894421109,2014,BMW,G650GS SERTAO
447626324,2014,BMW,HP4
462962092,2014,BMW,HP4 COMPETITION
274650450,2014,BMW,I3
491076146,2014,BMW,I8
201459428,2014,BMW,K1300S
182999885,2014,BMW,K1600GT
956604924,2014,BMW,K1600GT SPORT
823266597,2014,BMW,K1600GTL
107362998,2014,BMW,K1600GTL EXCLUSIVE
802378641,2014,BMW,M235I
409438933,2014,BMW,M5
673764415,2014,BMW,M6
516841819,2014,BMW,M6 GRAN COUPE
365995788,2014,BMW,R NINE T
176956999,2014,BMW,R1200GS
813838688,2014,BMW,R1200GS ADVENTURE
286850220,2014,BMW,R1200R
887820377,2014,BMW,S1000R
254747588,2014,BMW,S1000RR
367495178,2014,BMW,X1
262740821,2014,BMW,X3
516810818,2014,BMW,X5
715420086,2014,BMW,X6
587333116,2014,BMW,Z4
625523637,2014,BUICK,ENCLAVE
723927881,2014,BUICK,ENCORE
366388787,2014,BUICK,LACROSSE
719708587,2014,BUICK,REGAL
361209966,2014,BUICK,VERANO
401203563,2014,CADILLAC,ATS
139015278,2014,CADILLAC,CTS
428217609,2014,CADILLAC,ELR
685865911,2014,CADILLAC,ESCALADE
486495785,2014,CADILLAC,ESCALADE ESV
458853377,2014,CADILLAC,SRX
176403753,2014,CADILLAC,XTS
337926279,2014,CHEVROLET,AVEO
391688450,2014,CHEVROLET,CAMARO
